818	0.0356	0.15113	0.23259	0.26838	0.29759	0.31513	0.32297	0.32037	0.30818	0.31456	0.28498	0.28272	0.24963	0.24928
820	0.03463	0.15097	0.23309	0.27242	0.30484	0.32366	0.3386	0.33523	0.32697	0.33606	0.3062	0.30348	0.26872	0.26851
822	0.03402	0.15041	0.23388	0.27639	0.31245	0.33347	0.35262	0.35216	0.35154	0.36097	0.33345	0.33001	0.29511	0.2946
824	0.03277	0.14902	0.23539	0.28037	0.31966	0.3446	0.36877	0.36921	0.37979	0.39198	0.36742	0.36409	0.33135	0.3298
826	0.03228	0.14864	0.23733	0.28518	0.3272	0.35781	0.38916	0.38662	0.40716	0.42799	0.4065	0.40592	0.37277	0.37163
828	0.03224	0.14942	0.23775	0.28993	0.3344	0.37089	0.40937	0.40613	0.43478	0.4645	0.44714	0.44999	0.41792	0.41628
830	0.03229	0.14995	0.23792	0.29274	0.34023	0.3818	0.42613	0.42503	0.46084	0.49813	0.4856	0.49175	0.46306	0.46138
832	0.03194	0.14994	0.23859	0.29364	0.34506	0.39076	0.4398	0.44005	0.48273	0.52577	0.51807	0.52944	0.50167	0.50343
834	0.03151	0.14923	0.23926	0.29507	0.34995	0.39701	0.45167	0.45132	0.50154	0.54851	0.54475	0.55986	0.53453	0.53805
836	0.03109	0.14751	0.2382	0.29599	0.35457	0.40204	0.45931	0.46014	0.51498	0.56581	0.56435	0.57918	0.56033	0.56387
